CustomerID,Segment,Recency,Frequency,Monetary,AvgOrderValue,InterPurchaseStd,ProductDiversity,TenureDays,Country
17365,Champions,13,15,8219.94,548.0,27.9,394,664,United Kingdom
17366,Hibernating,432,2,1096.24,548.12,,120,23,United Kingdom
17367,Hibernating,238,1,168.4,168.4,,33,0,United Kingdom
17368,Champions,23,14,2826.14,201.87,55.2,195,700,United Kingdom
17369,Hibernating,456,1,979.2,979.2,,1,0,United Kingdom
17370,New Customers,73,4,446.18,111.54,31.6,31,96,United Kingdom
17371,New Customers,17,6,658.55,109.76,139.1,134,714,United Kingdom
17372,Champions,41,27,4346.71,160.99,23.4,411,695,United Kingdom
17373,At Risk,40,7,1167.5,166.79,70.1,65,609,United Kingdom
17374,At Risk,219,3,727.11,242.37,25.5,34,176,United Kingdom
17375,At Risk,199,4,660.55,165.14,26.6,77,232,United Kingdom
17376,New Customers,71,4,453.64,113.41,64.7,41,452,United Kingdom
17377,Champions,24,78,18314.37,234.8,12.5,504,713,United Kingdom
17378,Hibernating,374,1,10.95,10.95,,1,0,United Kingdom
17379,New Customers,11,1,404.66,404.66,,71,0,United Kingdom
17380,Hibernating,434,3,645.0,215.0,16.0,5,100,United Kingdom
17381,Champions,9,38,40002.37,1052.69,12.4,50,539,United Kingdom
17382,At Risk,65,8,902.28,112.78,124.1,16,504,United Kingdom
17383,New Customers,4,2,309.99,155.0,,51,449,United Kingdom
17384,New Customers,19,3,507.55,169.18,24.0,15,447,United Kingdom
17385,New Customers,15,1,261.11,261.11,,42,0,United Kingdom
17386,Champions,8,7,2812.77,401.82,77.4,32,377,United Kingdom
17387,New Customers,20,2,784.11,392.06,,71,13,United Kingdom
17388,At Risk,78,11,2691.57,244.69,46.8,41,651,United Kingdom
17389,Champions,1,61,57224.68,938.11,16.6,63,734,United Kingdom
17390,Hibernating,421,1,149.3,149.3,,12,0,United Kingdom
17391,Hibernating,164,2,508.8,254.4,,2,0,United Kingdom
17392,Hibernating,307,3,620.56,206.85,20.0,65,143,United Kingdom
17393,Hibernating,411,2,381.15,190.58,,45,77,United Kingdom
17394,Hibernating,219,1,203.87,203.87,,4,0,United Kingdom
17395,Hibernating,508,1,97.5,97.5,,3,0,United Kingdom
17396,Champions,39,13,8789.1,676.08,61.7,28,402,United Kingdom
17397,New Customers,22,3,1233.18,411.06,197.0,132,394,United Kingdom
17398,At Risk,115,3,653.38,217.79,25.5,30,140,United Kingdom
17400,At Risk,126,8,4677.05,584.63,65.4,345,595,United Kingdom
17401,Hibernating,541,1,114.85,114.85,,11,0,United Kingdom
17402,Champions,5,22,5061.18,230.05,27.9,104,718,United Kingdom
17403,New Customers,36,2,400.57,200.28,,45,414,United Kingdom
17404,Champions,4,21,47638.12,2268.48,22.0,124,697,Sweden
17405,New Customers,1,3,1031.41,343.8,3.5,77,149,United Kingdom
17406,At Risk,333,13,4905.05,377.31,32.0,155,400,United Kingdom
17407,Hibernating,412,1,552.9,552.9,,23,0,United Kingdom
17408,Hibernating,163,3,316.09,105.36,161.5,7,350,United Kingdom
17409,At Risk,185,10,7793.51,779.35,58.5,50,543,United Kingdom
17410,New Customers,16,5,1214.72,242.94,40.6,57,199,United Kingdom
17411,New Customers,12,5,1425.38,285.08,106.8,69,724,United Kingdom
17412,Champions,3,16,4417.52,276.1,39.7,161,734,United Kingdom
17413,Hibernating,405,2,560.14,280.07,,10,165,United Kingdom
17414,At Risk,44,6,2249.52,374.92,65.0,6,692,United Kingdom
17415,Hibernating,80,1,507.84,507.84,,14,0,United Kingdom
17416,Champions,30,22,17298.45,786.29,36.1,324,695,United Kingdom
17417,Hibernating,549,1,164.18,164.18,,16,0,United Kingdom
17418,New Customers,42,3,670.06,223.35,108.5,40,344,United Kingdom
17419,Champions,11,18,6500.52,361.14,29.6,203,672,United Kingdom
17420,At Risk,50,6,1084.43,180.74,79.0,43,351,United Kingdom
17421,At Risk,386,3,1059.41,353.14,131.5,46,349,United Kingdom
17422,Champions,16,11,3594.76,326.8,18.7,149,518,United Kingdom
17423,New Customers,46,3,1118.95,372.98,2.5,39,347,United Kingdom
17425,New Customers,19,2,759.17,379.58,,42,41,United Kingdom
17426,Champions,8,13,8077.77,621.37,62.1,248,652,United Kingdom
17427,Hibernating,72,1,100.8,100.8,,2,0,United Kingdom
17428,Champions,1,45,31819.76,707.11,19.9,422,737,United Kingdom
17429,At Risk,128,5,1357.46,271.49,60.1,80,301,United Kingdom
17430,New Customers,33,4,735.17,183.79,133.4,30,446,United Kingdom
17431,Hibernating,313,1,403.3,403.3,,41,0,United Kingdom
17432,Champions,18,9,1751.39,194.6,111.5,213,717,United Kingdom
17433,New Customers,88,2,569.96,284.98,,81,297,United Kingdom
17434,Champions,2,7,2373.82,339.12,9.9,100,82,United Kingdom
17435,Hibernating,411,1,331.35,331.35,,15,0,United Kingdom
17436,New Customers,2,5,534.06,106.81,30.4,8,730,United Kingdom
17437,Hibernating,530,1,373.17,373.17,,52,0,United Kingdom
17438,At Risk,254,5,1422.77,284.55,63.5,49,387,United Kingdom
17439,Hibernating,656,1,325.74,325.74,,8,0,United Kingdom
17440,Hibernating,157,4,323.58,80.9,126.5,4,392,United Kingdom
17441,Hibernating,732,1,293.35,293.35,,21,0,United Kingdom
17442,Champions,37,15,4620.3,308.02,29.4,188,625,United Kingdom
17443,Hibernating,220,1,534.24,534.24,,1,0,Canada
17444,At Risk,152,2,2389.1,1194.55,,131,21,Canada
17446,Hibernating,177,2,120.9,60.45,,6,133,United Kingdom
17447,New Customers,40,2,541.53,270.76,,33,31,United Kingdom
17448,Champions,529,41,14481.97,353.22,7.0,568,115,United Kingdom
17449,Champions,2,13,4948.15,380.63,42.9,291,728,United Kingdom
17450,Champions,8,51,246973.09,4842.61,12.4,144,429,United Kingdom
17451,Champions,1,7,1721.4,245.91,14.6,83,104,United Kingdom
17453,New Customers,18,2,486.72,243.36,,19,46,United Kingdom
17454,At Risk,192,10,1547.94,154.79,20.5,98,500,United Kingdom
17455,Hibernating,204,1,131.7,131.7,,8,0,United Kingdom
17456,At Risk,365,2,1225.42,612.71,,59,90,United Kingdom
17457,Champions,127,14,5984.81,427.49,22.1,30,605,United Kingdom
17458,New Customers,15,2,529.58,264.79,,81,366,United Kingdom
17459,New Customers,43,2,657.3,328.65,,88,16,United Kingdom
17460,At Risk,94,16,2228.27,139.27,29.1,93,592,United Kingdom
17461,New Customers,23,3,757.46,252.49,3.5,104,6,United Kingdom
17462,New Customers,60,2,675.69,337.84,,25,223,United Kingdom
17463,Champions,16,7,2557.91,365.42,75.3,234,572,United Kingdom
17464,At Risk,158,3,1000.94,333.65,133.5,35,461,United Kingdom
17465,At Risk,426,7,2542.79,363.26,24.4,103,310,United Kingdom
17466,New Customers,10,2,763.28,381.64,,41,68,United Kingdom
17467,Hibernating,395,1,102.6,102.6,,4,0,United Kingdom
17468,New Customers,10,3,194.8,64.93,178.5,8,364,United Kingdom
17469,Champions,16,17,5051.25,297.13,45.5,165,706,United Kingdom
17470,Champions,45,11,2804.87,254.99,35.2,111,463,United Kingdom
17471,Hibernating,475,1,321.65,321.65,,19,0,United Kingdom
17472,At Risk,191,4,935.1,233.77,134.3,183,437,United Kingdom
17473,Hibernating,409,2,607.0,303.5,,33,47,United Kingdom
17474,Hibernating,600,1,1047.0,1047.0,,6,0,United Kingdom
17475,Hibernating,79,1,194.37,194.37,,14,0,United Kingdom
17476,Hibernating,396,2,489.86,244.93,,29,341,United Kingdom
17477,Hibernating,613,2,1144.3,572.15,,44,34,United Kingdom
17478,At Risk,408,2,1272.8,636.4,,40,225,United Kingdom
17479,Hibernating,633,1,389.26,389.26,,18,0,United Kingdom
17480,New Customers,78,2,902.03,451.02,,50,366,United Kingdom
17481,New Customers,4,4,1255.59,313.9,19.4,69,90,United Kingdom
17482,Hibernating,487,2,778.19,389.1,,50,91,United Kingdom
17483,New Customers,65,4,591.73,147.93,81.5,23,349,United Kingdom
17484,Hibernating,576,2,209.57,104.78,,14,47,United Kingdom
17486,Hibernating,261,1,396.87,396.87,,24,0,United Kingdom
17487,Hibernating,728,1,160.55,160.55,,8,0,United Kingdom
17488,Hibernating,641,1,336.5,336.5,,18,0,United Kingdom
17489,New Customers,59,2,376.64,188.32,,28,153,United Kingdom
17490,Champions,1,9,2750.5,305.61,79.3,93,568,United Kingdom
17491,Champions,1,17,5981.07,351.83,20.2,105,589,United Kingdom
17492,At Risk,248,3,1122.42,374.14,95.0,32,270,United Kingdom
17493,Hibernating,385,1,100.91,100.91,,8,0,United Kingdom
17494,Hibernating,502,1,54.7,54.7,,3,0,United Kingdom
17495,New Customers,8,3,806.72,268.91,160.5,38,383,United Kingdom
17496,At Risk,359,4,1412.89,353.22,65.8,54,335,United Kingdom
17497,Hibernating,390,2,287.25,143.62,,7,220,United Kingdom
17498,Hibernating,76,1,272.22,272.22,,17,0,United Kingdom
17499,At Risk,290,2,1341.39,670.7,,66,271,United Kingdom
17500,New Customers,17,3,1138.0,379.33,0.0,3,12,United Kingdom
17501,Hibernating,221,2,288.6,144.3,,18,0,United Kingdom
17502,New Customers,9,4,689.1,172.28,4.2,25,19,United Kingdom
17503,New Customers,3,2,558.96,279.48,,36,35,United Kingdom
17504,Champions,206,18,9565.12,531.4,23.9,244,463,United Kingdom
17505,At Risk,162,5,2435.48,487.1,136.7,83,443,United Kingdom
17506,Hibernating,76,1,302.2,302.2,,14,0,United Kingdom
17507,Hibernating,262,2,605.58,302.79,,79,47,United Kingdom
17508,At Risk,281,8,4579.23,572.4,21.9,199,451,Greece
17509,Champions,58,8,6115.14,764.39,1.4,75,5,United Kingdom
17510,New Customers,25,2,514.56,257.28,,28,395,United Kingdom
17511,Champions,3,60,175603.55,2926.73,9.1,657,734,United Kingdom
17512,Champions,29,18,5467.82,303.77,39.0,102,700,United Kingdom
17513,At Risk,72,3,1158.8,386.27,132.5,18,407,United Kingdom
17514,Hibernating,128,2,542.83,271.42,,72,541,United Kingdom
17515,At Risk,31,9,1617.46,179.72,43.9,91,519,United Kingdom
17516,New Customers,15,6,957.55,159.59,38.3,150,363,United Kingdom
17517,Hibernating,309,1,153.94,153.94,,11,0,United Kingdom
17518,Hibernating,426,2,329.42,164.71,,71,195,United Kingdom
17519,Champions,17,15,5109.47,340.63,30.6,142,721,United Kingdom
17520,New Customers,54,1,546.81,546.81,,30,0,United Kingdom
17521,New Customers,30,5,1278.06,255.61,66.8,65,404,United Kingdom
17522,New Customers,2,5,1066.15,213.23,49.2,58,216,United Kingdom
17523,New Customers,11,4,652.74,163.18,1.9,25,7,United Kingdom
17524,Hibernating,361,3,539.14,179.71,38.5,37,76,United Kingdom
17525,At Risk,360,3,1161.9,387.3,3.5,19,69,United Kingdom
17526,Champions,5,12,4166.04,347.17,74.7,67,717,United Kingdom
17527,New Customers,54,4,939.37,234.84,38.2,45,164,United Kingdom
17528,Champions,1,8,3628.5,453.56,5.1,183,70,United Kingdom
17529,Hibernating,610,2,1240.25,620.12,,78,87,United Kingdom
17530,Champions,1,12,3136.92,261.41,65.9,358,732,United Kingdom
17531,At Risk,190,3,1266.82,422.27,123.0,54,428,United Kingdom
17532,Hibernating,386,1,65.34,65.34,,4,0,United Kingdom
17533,Hibernating,435,1,34.8,34.8,,1,0,United Kingdom
17534,At Risk,54,5,1668.83,333.77,145.9,76,598,United Kingdom
17535,Hibernating,280,1,164.4,164.4,,13,0,United Kingdom
17536,Hibernating,177,3,364.83,121.61,9.5,16,505,United Kingdom
17537,New Customers,30,2,897.62,448.81,,74,273,United Kingdom
17538,New Customers,26,1,98.42,98.42,,9,0,United Kingdom
17539,At Risk,628,3,1211.57,403.86,21.0,131,98,United Kingdom
17540,New Customers,25,6,1590.6,265.1,93.0,41,575,United Kingdom
17541,Hibernating,510,1,124.46,124.46,,31,0,United Kingdom
17542,Hibernating,270,3,341.7,113.9,186.0,57,371,United Kingdom
17543,Hibernating,550,1,120.05,120.05,,13,0,United Kingdom
17544,At Risk,390,3,960.69,320.23,0.0,80,0,United Kingdom
17545,At Risk,43,6,1448.54,241.42,140.2,204,534,United Kingdom
17547,Hibernating,376,2,727.85,363.92,,22,289,United Kingdom
17548,At Risk,234,4,731.26,182.82,64.2,22,162,United Kingdom
17549,New Customers,24,2,148.86,74.43,,5,27,United Kingdom
17550,At Risk,197,9,2547.64,283.07,50.5,250,472,United Kingdom
17551,Hibernating,359,1,306.84,306.84,,39,0,United Kingdom
17552,Champions,60,12,3085.29,257.11,82.9,78,567,United Kingdom
17553,At Risk,130,4,3757.6,939.4,135.0,2,481,United Kingdom
17554,New Customers,1,5,1952.45,390.49,18.1,58,146,United Kingdom
17555,New Customers,20,5,1057.74,211.55,112.2,220,566,United Kingdom
17556,Hibernating,206,2,300.67,150.34,,13,173,United Kingdom
17557,New Customers,14,4,575.46,143.86,291.1,28,718,United Kingdom
17558,Hibernating,393,1,259.17,259.17,,28,0,United Kingdom
17559,Hibernating,513,1,167.62,167.62,,12,0,United Kingdom
17560,At Risk,95,8,1895.8,236.98,24.7,37,565,United Kingdom
17561,New Customers,19,4,722.34,180.58,97.5,163,713,United Kingdom
17562,New Customers,14,7,1122.38,160.34,9.9,48,159,United Kingdom
17563,Hibernating,578,2,392.38,196.19,,27,33,United Kingdom
17564,New Customers,24,3,454.01,151.34,8.0,38,55,United Kingdom
17565,Hibernating,587,1,131.83,131.83,,30,0,United Kingdom
17566,New Customers,8,2,901.21,450.6,,113,17,United Kingdom
17567,Champions,7,9,5356.03,595.11,21.1,128,434,United Kingdom
17568,Hibernating,633,1,382.79,382.79,,61,0,United Kingdom
17569,Hibernating,332,1,344.14,344.14,,29,0,United Kingdom
17571,At Risk,50,5,1702.5,340.5,80.5,289,492,United Kingdom
17572,At Risk,71,10,723.01,72.3,50.4,14,653,United Kingdom
17573,New Customers,29,3,380.6,126.87,24.0,24,64,United Kingdom
17574,Hibernating,243,1,185.65,185.65,,8,0,United Kingdom
17575,Hibernating,667,1,171.7,171.7,,5,0,United Kingdom
17576,Champions,8,41,9050.46,220.74,10.5,416,728,United Kingdom
17577,Hibernating,645,2,348.75,174.38,,20,23,United Kingdom
17578,At Risk,218,7,1047.33,149.62,92.1,57,311,United Kingdom
17579,New Customers,5,4,753.28,188.32,151.5,89,573,United Kingdom
17580,At Risk,253,5,542.32,108.46,15.3,77,169,United Kingdom
17581,Champions,1,43,18757.75,436.23,21.5,387,735,United Kingdom
17582,At Risk,236,5,1450.7,290.14,67.7,92,387,United Kingdom
17583,Hibernating,560,1,135.95,135.95,,7,0,United Kingdom
17584,Champions,7,6,5309.42,884.9,105.6,85,676,United Kingdom
17585,At Risk,109,7,2093.3,299.04,34.9,295,368,United Kingdom
17586,Hibernating,619,1,167.4,167.4,,8,0,United Kingdom
17587,Hibernating,628,1,178.71,178.71,,41,0,United Kingdom
17588,At Risk,100,7,2939.55,419.94,37.0,35,537,United Kingdom
17589,Champions,60,18,14018.2,778.79,36.7,600,582,United Kingdom
17590,New Customers,2,3,1477.97,492.66,4.0,161,37,United Kingdom
17591,At Risk,73,8,2776.67,347.08,98.0,93,617,United Kingdom
17592,Hibernating,739,1,148.3,148.3,,13,0,United Kingdom
17593,Champions,4,11,8095.8,735.98,54.9,311,731,United Kingdom
17594,At Risk,85,4,2497.88,624.47,16.6,70,519,United Kingdom
17595,New Customers,12,2,388.79,194.4,,68,24,United Kingdom
17596,Champions,23,13,4920.67,378.51,30.9,274,701,United Kingdom
17597,At Risk,214,5,3484.09,696.82,66.6,109,369,United Kingdom
17598,Hibernating,381,1,409.98,409.98,,10,0,United Kingdom
17599,Hibernating,478,1,52.05,52.05,,3,0,United Kingdom
17600,New Customers,18,1,161.67,161.67,,13,0,United Kingdom
17601,Hibernating,239,2,421.06,210.53,,68,141,United Kingdom
17602,Champions,2,14,7451.13,532.22,56.1,450,616,United Kingdom
17603,At Risk,78,4,1793.48,448.37,227.7,104,651,United Kingdom
17604,At Risk,217,6,945.93,157.66,31.5,142,464,United Kingdom
17605,Hibernating,590,1,160.75,160.75,,13,0,United Kingdom
17606,Hibernating,737,1,87.3,87.3,,6,0,United Kingdom
17607,Hibernating,376,1,333.81,333.81,,22,0,United Kingdom
17608,New Customers,33,4,498.53,124.63,171.5,134,573,United Kingdom
17609,Champions,41,11,1881.8,171.07,77.1,316,568,United Kingdom
17610,At Risk,540,5,1529.49,305.9,41.3,114,193,United Kingdom
17611,Champions,7,28,8321.98,297.21,18.4,721,731,United Kingdom
17612,Champions,53,18,5394.86,299.71,21.8,213,669,United Kingdom
17613,Champions,23,14,4559.15,325.65,15.5,211,282,United Kingdom
17614,New Customers,57,1,390.07,390.07,,97,0,United Kingdom
17615,At Risk,130,6,733.2,122.2,50.9,47,355,United Kingdom
17616,At Risk,174,4,1060.8,265.2,14.4,1,277,United Kingdom
17617,Hibernating,559,1,395.33,395.33,,18,0,United Kingdom
17618,Champions,6,11,4073.24,370.29,70.0,202,679,United Kingdom
17619,Hibernating,312,1,218.52,218.52,,71,0,United Kingdom
17620,Hibernating,60,1,81.44,81.44,,4,0,United Kingdom
17621,Champions,21,6,3175.12,529.19,105.5,61,410,United Kingdom
17622,Hibernating,598,2,1130.21,565.1,,19,0,United Kingdom
17623,At Risk,33,7,2383.67,340.52,125.6,130,692,United Kingdom
17624,New Customers,15,4,1568.63,392.16,33.8,91,704,United Kingdom
17625,Champions,18,8,6067.8,758.48,49.7,429,706,United Kingdom
17626,Hibernating,603,1,254.0,254.0,,18,0,United Kingdom
17627,Hibernating,479,1,296.36,296.36,,10,0,United Kingdom
17628,Hibernating,81,1,75.75,75.75,,5,0,United Kingdom
17629,Champions,6,10,2455.52,245.55,25.2,129,415,United Kingdom
17630,Hibernating,170,2,503.6,251.8,,24,62,United Kingdom
17631,New Customers,2,7,998.49,142.64,89.9,66,728,United Kingdom
17633,At Risk,31,7,2057.39,293.91,90.1,84,357,United Kingdom
17634,Champions,36,9,2361.97,262.44,26.5,209,301,United Kingdom
17635,At Risk,424,3,1265.58,421.86,19.0,60,166,United Kingdom
17636,New Customers,19,1,285.56,285.56,,20,0,United Kingdom
17637,New Customers,31,2,547.06,273.53,,35,83,United Kingdom
17638,Hibernating,647,2,842.4,421.2,,2,74,United Kingdom
17639,At Risk,276,6,615.17,102.53,47.8,59,207,United Kingdom
17640,At Risk,87,6,3168.94,528.16,97.9,48,539,United Kingdom
17642,At Risk,120,5,1824.49,364.9,74.5,88,614,United Kingdom
17643,Hibernating,373,2,541.25,270.62,,30,132,United Kingdom
17644,Champions,1,20,6028.6,301.43,30.0,160,660,United Kingdom
17646,At Risk,219,12,4149.79,345.82,17.6,124,504,United Kingdom
17647,New Customers,65,3,331.66,110.55,302.0,12,604,United Kingdom
17648,At Risk,61,5,2216.37,443.27,56.5,114,324,United Kingdom
17649,At Risk,138,3,1578.89,526.3,164.0,88,334,United Kingdom
17650,New Customers,21,1,166.08,166.08,,8,0,United Kingdom
17651,Champions,12,16,5703.52,356.47,78.6,198,514,United Kingdom
17652,Champions,25,12,4867.72,405.64,17.7,118,255,United Kingdom
17653,New Customers,37,4,1207.56,301.89,24.6,44,83,United Kingdom
17654,Hibernating,277,1,117.55,117.55,,22,0,United Kingdom
17655,Champions,11,9,3652.48,405.83,27.5,75,406,United Kingdom
17656,At Risk,73,5,1674.69,334.94,3.6,67,55,United Kingdom
17657,Hibernating,430,1,126.0,126.0,,7,0,United Kingdom
17658,New Customers,26,2,595.42,297.71,,17,185,United Kingdom
17659,Champions,17,14,3834.79,273.91,26.0,150,368,United Kingdom
17660,Hibernating,141,2,359.47,179.74,,75,595,United Kingdom
17662,Hibernating,662,2,412.92,206.46,,14,60,United Kingdom
17663,Champions,26,17,5175.83,304.46,29.5,153,619,United Kingdom
17664,New Customers,19,4,1166.23,291.56,47.6,68,601,United Kingdom
17665,Hibernating,493,1,563.1,563.1,,19,0,United Kingdom
17666,New Customers,4,5,2047.8,409.56,163.0,30,523,United Kingdom
17667,At Risk,66,9,3950.7,438.97,43.7,140,588,United Kingdom
17668,New Customers,1,2,347.75,173.88,,14,36,United Kingdom
17669,Champions,43,10,6142.35,614.24,56.7,85,574,United Kingdom
17670,Hibernating,228,1,205.7,205.7,,11,0,United Kingdom
17671,New Customers,16,5,2403.34,480.67,60.2,54,360,United Kingdom
17672,At Risk,50,6,5663.74,943.96,100.5,178,591,United Kingdom
17673,Champions,2,13,4233.58,325.66,25.2,195,628,United Kingdom
17674,New Customers,74,2,851.7,425.85,,19,294,United Kingdom
17675,Champions,1,70,38259.6,546.57,7.2,345,728,United Kingdom
17676,Champions,4,10,2765.84,276.58,63.8,85,615,United Kingdom
17677,Champions,2,54,36692.91,679.5,14.6,346,721,United Kingdom
17678,Hibernating,264,2,599.76,299.88,,27,339,United Kingdom
17679,At Risk,53,7,3577.61,511.09,147.9,70,683,United Kingdom
17680,New Customers,24,3,497.45,165.82,116.0,20,487,United Kingdom
17681,At Risk,597,5,731.2,146.24,20.6,12,96,United Kingdom
17682,Champions,10,11,4456.78,405.16,27.6,85,631,United Kingdom
17683,At Risk,386,3,819.01,273.0,41.5,41,168,United Kingdom
17684,New Customers,44,1,239.41,239.41,,15,0,United Kingdom
17685,Champions,17,12,5943.17,495.26,47.8,124,649,United Kingdom
17686,Champions,7,9,8296.81,921.87,44.6,283,526,United Kingdom
17687,Hibernating,421,1,432.68,432.68,,26,0,United Kingdom
17688,Hibernating,394,1,304.2,304.2,,19,0,United Kingdom
17689,Hibernating,388,2,317.08,158.54,,17,85,United Kingdom
17690,Champions,30,20,7448.1,372.4,50.1,237,644,United Kingdom
17691,At Risk,358,4,780.05,195.01,60.2,37,188,United Kingdom
17692,At Risk,127,12,2960.44,246.7,28.5,89,413,United Kingdom
17693,Hibernating,137,1,200.47,200.47,,16,0,United Kingdom
17694,At Risk,142,3,1695.97,565.32,159.5,54,421,United Kingdom
17695,At Risk,132,5,1746.04,349.21,83.4,46,549,United Kingdom
17696,Champions,38,27,7679.59,284.43,24.6,191,690,United Kingdom
17697,Hibernating,236,1,338.95,338.95,,19,0,United Kingdom
17698,Hibernating,261,1,154.95,154.95,,8,0,United Kingdom
17699,Hibernating,477,2,442.0,221.0,,17,84,United Kingdom
17700,Champions,17,14,6679.97,477.14,31.2,259,722,United Kingdom
17701,Hibernating,253,1,417.95,417.95,,24,0,United Kingdom
17702,At Risk,30,6,3144.04,524.01,55.1,120,370,United Kingdom
17703,New Customers,35,4,1094.84,273.71,109.3,63,382,United Kingdom
17704,At Risk,169,2,885.19,442.6,,27,71,United Kingdom
17705,Champions,3,11,2083.9,189.45,42.1,74,573,United Kingdom
17706,Champions,4,31,20749.98,669.35,32.1,408,685,United Kingdom
17707,At Risk,185,8,609.3,76.16,36.6,9,547,United Kingdom
17708,At Risk,188,4,887.93,221.98,47.4,57,235,United Kingdom
17709,At Risk,170,5,671.01,134.2,116.8,37,433,United Kingdom
17710,Hibernating,424,1,293.5,293.5,,20,0,United Kingdom
17711,New Customers,11,2,385.1,192.55,,22,279,United Kingdom
17712,New Customers,45,1,522.91,522.91,,29,0,United Kingdom
17713,At Risk,382,4,1198.09,299.52,14.1,55,166,United Kingdom
17714,At Risk,321,5,1410.18,282.04,34.1,69,192,United Kingdom
17715,Hibernating,201,2,489.6,244.8,,1,392,United Kingdom
17716,Champions,23,24,15956.97,664.87,31.8,334,714,United Kingdom
17717,Hibernating,421,1,376.92,376.92,,26,0,United Kingdom
17718,Hibernating,232,2,439.18,219.59,,22,412,United Kingdom
17719,Champions,38,15,5396.04,359.74,9.8,111,217,United Kingdom
17720,Champions,26,10,2768.91,276.89,42.0,81,552,United Kingdom
17721,Hibernating,659,1,307.21,307.21,,11,0,United Kingdom
17722,At Risk,96,5,4430.36,886.07,48.1,163,279,United Kingdom
17723,At Risk,127,7,3378.4,482.63,53.8,6,248,United Kingdom
17724,At Risk,71,3,1033.0,344.33,24.5,38,67,United Kingdom
17725,Champions,16,11,3439.08,312.64,8.0,115,250,United Kingdom
17726,At Risk,395,7,1092.06,156.01,46.0,52,286,United Kingdom
17727,New Customers,15,1,1060.25,1060.25,,66,0,United Kingdom
17728,Champions,4,5,4238.76,847.75,119.6,196,449,United Kingdom
17729,Hibernating,596,1,438.65,438.65,,23,0,United Kingdom
17730,Champions,3,20,7773.8,388.69,16.0,177,586,United Kingdom
17731,At Risk,79,6,1708.99,284.83,161.3,82,589,United Kingdom
17732,At Risk,373,8,2470.39,308.8,9.0,90,115,United Kingdom
17733,New Customers,39,2,692.19,346.1,,33,222,United Kingdom
17734,At Risk,54,6,1442.32,240.39,89.6,76,588,United Kingdom
17735,Champions,2,26,17244.93,663.27,11.6,391,495,United Kingdom
17736,New Customers,9,3,377.44,125.81,19.0,24,104,United Kingdom
17737,New Customers,9,2,168.24,84.12,,8,49,United Kingdom
17738,Champions,19,13,4183.56,321.81,52.0,173,611,United Kingdom
17739,Champions,12,18,7730.59,429.48,35.2,56,720,United Kingdom
17740,At Risk,389,6,426.9,71.15,39.8,5,308,United Kingdom
17741,Hibernating,407,2,101.1,50.55,,6,153,United Kingdom
17742,At Risk,113,11,2098.48,190.77,56.8,52,625,United Kingdom
17743,Hibernating,448,1,229.2,229.2,,3,0,United Kingdom
17744,Champions,4,7,2649.14,378.45,75.2,121,377,United Kingdom
17745,Hibernating,478,2,600.34,300.17,,27,78,United Kingdom
17746,At Risk,240,4,904.18,226.04,95.0,32,370,United Kingdom
17747,Hibernating,113,1,71.4,71.4,,1,0,United Kingdom
17748,Hibernating,527,1,358.15,358.15,,17,0,United Kingdom
17749,At Risk,178,3,1026.18,342.06,106.0,52,368,United Kingdom
17750,Champions,5,9,1781.28,197.92,5.6,100,158,United Kingdom
17751,Hibernating,421,1,157.86,157.86,,31,0,United Kingdom
17752,Hibernating,359,1,80.64,80.64,,1,0,United Kingdom
17753,Hibernating,464,4,390.56,97.64,101.8,63,238,United Kingdom
17754,Champions,1,13,4577.53,352.12,41.9,185,727,United Kingdom
17756,At Risk,376,3,733.7,244.57,0.5,54,18,United Kingdom
17757,Champions,1,56,9418.5,168.19,8.3,361,693,United Kingdom
17758,Champions,19,12,5012.53,417.71,56.4,403,549,United Kingdom
17759,New Customers,17,5,1275.66,255.13,85.6,113,566,United Kingdom
17760,New Customers,22,6,918.93,153.16,135.6,58,627,United Kingdom
17761,New Customers,33,1,712.78,712.78,,19,0,United Kingdom
17762,Hibernating,456,1,129.75,129.75,,16,0,United Kingdom
17763,Hibernating,263,4,86.15,21.54,182.4,11,395,United Kingdom
17764,At Risk,51,5,1623.64,324.73,23.5,126,685,United Kingdom
17765,At Risk,159,4,530.8,132.7,67.5,71,289,United Kingdom
17766,Hibernating,381,2,299.61,149.8,,21,0,United Kingdom
17767,New Customers,15,2,413.05,206.52,,35,394,United Kingdom
17768,Champions,8,7,3509.51,501.36,106.2,134,729,United Kingdom
17769,Champions,13,17,7103.08,417.83,34.4,330,676,United Kingdom
17770,At Risk,199,5,1143.27,228.65,24.7,33,83,United Kingdom
17771,New Customers,57,4,386.93,96.73,65.2,62,532,United Kingdom
17772,New Customers,11,3,384.77,128.26,191.0,94,381,United Kingdom
17773,Hibernating,514,2,585.27,292.64,,48,175,United Kingdom
17774,At Risk,97,9,3327.05,369.67,26.3,285,572,United Kingdom
17775,Hibernating,255,1,56.4,56.4,,3,0,United Kingdom
17776,Hibernating,387,2,337.3,168.65,,73,336,United Kingdom
17777,New Customers,25,3,665.86,221.95,23.0,141,75,United Kingdom
17778,Hibernating,662,1,197.7,197.7,,10,0,United Kingdom
17779,New Customers,21,3,658.57,219.52,5.0,73,122,United Kingdom
17780,Hibernating,667,3,352.91,117.64,8.5,76,17,United Kingdom
17781,Hibernating,159,2,188.02,94.01,,12,93,United Kingdom
